country,year,middle_class_wealth_share
QV,2005,0.3356
QV,2006,0.3355
QV,2007,0.3375
QV,2008,0.3381
QV,2009,0.3372
QV,2010,0.3378
QV,2011,0.3368
QV,2012,0.3381
QV,2013,0.3378
QV,2014,0.3342
QV,2015,0.336
QV,2016,0.3356
QV,2017,0.3393
QV,2018,0.3398
QV,2019,0.3394
QV,2020,0.3416
QV,2021,0.3387
QV,2022,0.3386
QV,2023,0.3395
QW,1995,0.2444
QW,1996,0.2501
QW,1997,0.23
QW,1998,0.2294
QW,1999,0.2184
QW,2000,0.2217
QW,2001,0.2217
QW,2002,0.2469
QW,2003,0.2384
QW,2004,0.2382
QW,2005,0.246
QW,2006,0.266
QW,2007,0.2801
QW,2008,0.2747
QW,2009,0.2944
QW,2010,0.2875
QW,2011,0.2661
QW,2012,0.2655
QW,2013,0.2668
QW,2014,0.2631
QW,2015,0.2522
QW,2016,0.2522
QW,2017,0.2504
QW,2018,0.2469
QW,2019,0.2479
QW,2020,0.2292
QW,2021,0.2264
QW,2022,0.2294
QW,2023,0.23
QX,1995,0.3952
QX,1996,0.391
QX,1997,0.3829
QX,1998,0.3808
QX,1999,0.3827
QX,2000,0.384
QX,2001,0.3806
QX,2002,0.374
QX,2003,0.3739
QX,2004,0.375
QX,2005,0.3814
QX,2006,0.3842
QX,2007,0.3814
QX,2008,0.3861
QX,2009,0.3874
QX,2010,0.383
QX,2011,0.3825
QX,2012,0.3814
QX,2013,0.3802
QX,2014,0.3765
QX,2015,0.3806
QX,2016,0.3811
QX,2017,0.3789
QX,2018,0.3789
QX,2019,0.3806
QX,2020,0.3813
QX,2021,0.3783
QX,2022,0.3788
QX,2023,0.379
QY,1995,0.3839
QY,1996,0.3805
QY,1997,0.3732
QY,1998,0.3697
QY,1999,0.3728
QY,2000,0.3758
QY,2001,0.3731
QY,2002,0.3659
QY,2003,0.3677
QY,2004,0.3685
QY,2005,0.3736
QY,2006,0.377
QY,2007,0.3728
QY,2008,0.378
QY,2009,0.3764
QY,2010,0.374
QY,2011,0.3736
QY,2012,0.3719
QY,2013,0.3701
QY,2014,0.3669
QY,2015,0.3699
QY,2016,0.3702
QY,2017,0.3686
QY,2018,0.3695
QY,2019,0.3703
QY,2020,0.3715
QY,2021,0.3695
QY,2022,0.3707
QY,2023,0.3714
RO,1980,0.3888
RO,1981,0.3888
RO,1982,0.3889
RO,1983,0.3889
RO,1984,0.3889
RO,1985,0.3889
RO,1986,0.3889
RO,1987,0.3889
RO,1988,0.3889
RO,1989,0.3888
RO,1990,0.3887
RO,1991,0.3883
RO,1992,0.3881
RO,1993,0.3871
RO,1994,0.3857
RO,1995,0.3753
RO,1996,0.3759
RO,1997,0.3745
RO,1998,0.3726
RO,1999,0.3754
RO,2000,0.3766
RO,2001,0.3783
RO,2002,0.3732
RO,2003,0.369
RO,2004,0.3697
RO,2005,0.3679
RO,2006,0.3686
RO,2007,0.3569
RO,2008,0.3576
RO,2009,0.3574
RO,2010,0.3684
RO,2011,0.3694
RO,2012,0.3661
RO,2013,0.3691
RO,2014,0.3647
RO,2015,0.3654
RO,2016,0.372
RO,2017,0.3712
RO,2018,0.3691
RO,2019,0.369
RO,2020,0.369
RO,2021,0.3674
RO,2022,0.3669
RO,2023,0.3675
RO,2024,0.3669
RS,1980,0.3871
RS,1981,0.3871
RS,1982,0.3871
RS,1983,0.3871
RS,1984,0.3846
RS,1985,0.3867
RS,1986,0.3864
RS,1987,0.3851
RS,1988,0.3853
RS,1989,0.3864
RS,1990,0.3862
RS,1991,0.3857
RS,1992,0.3853
RS,1993,0.385
RS,1994,0.3846
RS,1995,0.384
RS,1996,0.3841
RS,1997,0.384
RS,1998,0.3827
RS,1999,0.3848
RS,2000,0.3727
RS,2001,0.3786
RS,2002,0.3767
RS,2003,0.3753
RS,2004,0.3734
RS,2005,0.3724
RS,2006,0.372
RS,2007,0.3699
RS,2008,0.3711
RS,2009,0.3731
RS,2010,0.3725
RS,2011,0.3722
RS,2012,0.3703
RS,2013,0.37
RS,2014,0.3665
RS,2015,0.3695
RS,2016,0.3675
RS,2017,0.3741
RS,2018,0.3784
RS,2019,0.3733
RS,2020,0.3733
RS,2021,0.3731
RS,2022,0.372
RS,2023,0.3701
RS,2024,0.3701
RU,1820,0.3754
RU,1850,0.3707
RU,1880,0.3589
RU,1900,0.3424
RU,1910,0.3424
RU,1920,0.4528
RU,1930,0.4528
RU,1940,0.4516
RU,1950,0.4513
RU,1960,0.4512
RU,1970,0.4518
RU,1980,0.4114
RU,1981,0.4114
RU,1982,0.4115
RU,1983,0.4115
RU,1984,0.4116
RU,1985,0.4116
RU,1986,0.4117
RU,1987,0.4117
RU,1988,0.4118
RU,1989,0.4118
RU,1990,0.4119
RU,1991,0.4112
RU,1992,0.4066
RU,1993,0.4042
RU,1994,0.3933
RU,1995,0.3892
RU,1996,0.3742
RU,1997,0.336
RU,1998,0.3152
RU,1999,0.289
RU,2000,0.2962
RU,2001,0.28
RU,2002,0.2991
RU,2003,0.2805
RU,2004,0.2769
RU,2005,0.2868
RU,2006,0.2983
RU,2007,0.3063
RU,2008,0.288
RU,2009,0.3169
RU,2010,0.2981
RU,2011,0.2768
RU,2012,0.2745
RU,2013,0.2739
RU,2014,0.2649
RU,2015,0.2428
RU,2016,0.2531
RU,2017,0.2529
RU,2018,0.2464
RU,2019,0.246
RU,2020,0.2127
RU,2021,0.2102
RU,2022,0.2128
RU,2023,0.2128
RU,2024,0.2128
RW,1820,0.231
RW,1850,0.2183
RW,1880,0.204
RW,1900,0.2036
RW,1910,0.2175
RW,1920,0.2178
RW,1930,0.2178
RW,1940,0.2176
RW,1950,0.2171
RW,1960,0.2139
RW,1970,0.2133
RW,1980,0.2621
RW,1981,0.2623
RW,1982,0.2622
RW,1983,0.2624
RW,1984,0.2624
RW,1985,0.2622
RW,1986,0.2622
RW,1987,0.2624
RW,1988,0.2625
RW,1989,0.2623
RW,1990,0.2625
RW,1991,0.2622
RW,1992,0.2622
RW,1993,0.2624
RW,1994,0.2623
RW,1995,0.2625
RW,1996,0.2625
RW,1997,0.2623
RW,1998,0.2623
RW,1999,0.2625
RW,2000,0.2624
RW,2001,0.261
RW,2002,0.2596
RW,2003,0.2591
RW,2004,0.2583
RW,2005,0.258
RW,2006,0.2584
RW,2007,0.2594
RW,2008,0.2609
RW,2009,0.2627
RW,2010,0.2648
RW,2011,0.2662
RW,2012,0.2686
RW,2013,0.2705
RW,2014,0.2909
RW,2015,0.3023
RW,2016,0.3098
RW,2017,0.3112
RW,2018,0.3136
RW,2019,0.3149
RW,2020,0.316
RW,2021,0.3184
RW,2022,0.3195
RW,2023,0.3205
RW,2024,0.3205
SA,1820,0.2239
SA,1850,0.2114
SA,1880,0.2053
SA,1900,0.2006
SA,1910,0.2177
SA,1920,0.217
SA,1930,0.217
SA,1940,0.2173
SA,1950,0.2068
SA,1960,0.2172
SA,1970,0.2131
SA,1980,0.3212
SA,1981,0.3213
SA,1982,0.3211
SA,1983,0.3206
SA,1984,0.3208
SA,1985,0.3211
SA,1986,0.3209
SA,1987,0.3212
SA,1988,0.3214
SA,1989,0.3212
SA,1990,0.3209
SA,1991,0.3209
SA,1992,0.3211
SA,1993,0.3207
SA,1994,0.3206
SA,1995,0.3207
SA,1996,0.3214
SA,1997,0.3157
SA,1998,0.3114
SA,1999,0.3185
SA,2000,0.3169
SA,2001,0.3168
SA,2002,0.3162
SA,2003,0.3175
SA,2004,0.3192
SA,2005,0.3193
SA,2006,0.3153
SA,2007,0.3147
SA,2008,0.3096
SA,2009,0.3155
SA,2010,0.3156
SA,2011,0.3186
SA,2012,0.3201
SA,2013,0.3201
SA,2014,0.3208
SA,2015,0.321
SA,2016,0.3206
SA,2017,0.3213
SA,2018,0.3211
SA,2019,0.3207
SA,2020,0.3213
SA,2021,0.3209
SA,2022,0.3207
SA,2023,0.3214
SA,2024,0.3215
SB,1980,0.3791
SB,1981,0.3789
SB,1982,0.3786
SB,1983,0.3782
SB,1984,0.378
SB,1985,0.3776
SB,1986,0.3773
SB,1987,0.3768
SB,1988,0.3765
SB,1989,0.3762
SB,1990,0.376
SB,1991,0.3756
SB,1992,0.3751
SB,1993,0.3747
SB,1994,0.3741
SB,1995,0.3737
SB,1996,0.3733
SB,1997,0.3729
SB,1998,0.3726
SB,1999,0.372
SB,2000,0.3717
SB,2001,0.3708
SB,2002,0.3696
SB,2003,0.3683
SB,2004,0.3659
SB,2005,0.364
SB,2006,0.3622
SB,2007,0.3599
SB,2008,0.3566
SB,2009,0.3535
SB,2010,0.351
SB,2011,0.3503
SB,2012,0.3495
SB,2013,0.3489
SB,2014,0.3479
SB,2015,0.3466
SB,2016,0.3458
SB,2017,0.3454
SB,2018,0.3443
SB,2019,0.3433
SB,2020,0.3418
SB,2021,0.342
SB,2022,0.342
SB,2023,0.342
SB,2024,0.342
SC,1980,0.317
SC,1981,0.3169
SC,1982,0.3168
SC,1983,0.3171
SC,1984,0.3171
SC,1985,0.3167
SC,1986,0.3171
SC,1987,0.317
SC,1988,0.3168
SC,1989,0.3171
SC,1990,0.3167
SC,1991,0.3168
SC,1992,0.3169
SC,1993,0.3168
SC,1994,0.317
SC,1995,0.317
SC,1996,0.3169
SC,1997,0.3168
SC,1998,0.3169
SC,1999,0.3169
SC,2000,0.3179
SC,2001,0.3184
SC,2002,0.3185
SC,2003,0.3187
SC,2004,0.3195
SC,2005,0.3198
SC,2006,0.3199
SC,2007,0.3142
SC,2008,0.3063
SC,2009,0.2945
SC,2010,0.2714
SC,2011,0.2677
SC,2012,0.2645
SC,2013,0.2611
SC,2014,0.2908
SC,2015,0.3227
SC,2016,0.3512
SC,2017,0.3655
SC,2018,0.373
SC,2019,0.373
SC,2020,0.373
SC,2021,0.373
SC,2022,0.373
SC,2023,0.373
SC,2024,0.373
SD,1820,0.2311
SD,1850,0.2182
SD,1880,0.204
SD,1900,0.2036
SD,1910,0.2175
SD,1920,0.2178
SD,1930,0.2178
SD,1940,0.2176
SD,1950,0.2171
SD,1960,0.2139
SD,1970,0.2133
SD,1980,0.367
SD,1981,0.3668
SD,1982,0.3668
SD,1983,0.3669
SD,1984,0.367
SD,1985,0.3669
SD,1986,0.3669
SD,1987,0.3669
SD,1988,0.3668
SD,1989,0.3668
SD,1990,0.367
SD,1991,0.3668
SD,1992,0.367
SD,1993,0.3669
SD,1994,0.3668
SD,1995,0.3668
SD,1996,0.367
SD,1997,0.3668
SD,1998,0.3668
SD,1999,0.3669
SD,2000,0.3669
SD,2001,0.3669
SD,2002,0.3668
SD,2003,0.367
SD,2004,0.367
SD,2005,0.367
SD,2006,0.3669
SD,2007,0.367
SD,2008,0.3669
SD,2009,0.3669
SD,2010,0.3655
SD,2011,0.3644
SD,2012,0.363
SD,2013,0.3621
SD,2014,0.3607
SD,2015,0.3607
SD,2016,0.3607
SD,2017,0.3607
SD,2018,0.3607
SD,2019,0.3607
SD,2020,0.3607
SD,2021,0.3608
SD,2022,0.3607
SD,2023,0.3607
SD,2024,0.3608
SE,1800,0.1861
SE,1820,0.1553
SE,1850,0.1487
SE,1873,0.0822
SE,1874,0.0999
SE,1875,0.0999
SE,1876,0.0977
SE,1877,0.0988
SE,1880,0.0957
SE,1900,0.0973
SE,1906,0.089
SE,1907,0.0823
SE,1908,0.0984
SE,1910,0.0422
SE,1920,0.0586
SE,1930,0.0741
SE,1935,0.116
SE,1937,0.116
SE,1940,0.136
SE,1945,0.1186
SE,1946,0.1312
SE,1947,0.1439
SE,1948,0.136
SE,1949,0.1471
SE,1950,0.1601
SE,1951,0.1765
SE,1960,0.2592
SE,1966,0.2592
SE,1970,0.2967
SE,1975,0.3242
SE,1978,0.3207
SE,1980,0.3209
SE,1981,0.3209
SE,1982,0.3208
SE,1983,0.3207
SE,1984,0.3245
SE,1985,0.3285
SE,1986,0.3212
SE,1987,0.3137
SE,1988,0.3016
SE,1989,0.2894
SE,1990,0.2791
SE,1991,0.283
SE,1992,0.2879
SE,1993,0.3045
SE,1994,0.3149
SE,1995,0.3294
SE,1996,0.3468
SE,1997,0.3621
SE,1998,0.3815
SE,1999,0.3885
SE,2000,0.4072
SE,2001,0.4082
SE,2002,0.4079
SE,2003,0.4138
SE,2004,0.4081
SE,2005,0.4141
SE,2006,0.4156
SE,2007,0.4246
SE,2008,0.4396
SE,2009,0.4207
SE,2010,0.4307
SE,2011,0.4392
SE,2012,0.4315
SE,2013,0.4291
SE,2014,0.4224
SE,2015,0.4237
SE,2016,0.4289
SE,2017,0.4285
SE,2018,0.4264
SE,2019,0.4269
SE,2020,0.4341
SE,2021,0.4238
SE,2022,0.4274
SE,2023,0.4293
SE,2024,0.4265
SG,1980,0.3809
SG,1981,0.3807
SG,1982,0.3781
SG,1983,0.3807
SG,1984,0.3815
SG,1985,0.3764
SG,1986,0.3786
SG,1987,0.3738
SG,1988,0.3627
SG,1989,0.3661
SG,1990,0.3671
SG,1991,0.3728
SG,1992,0.3731
SG,1993,0.3749
SG,1994,0.3707
SG,1995,0.3648
SG,1996,0.3643
SG,1997,0.3592
SG,1998,0.3588
SG,1999,0.3571
SG,2000,0.3584
SG,2001,0.346
SG,2002,0.3474
SG,2003,0.3539
SG,2004,0.3538
SG,2005,0.3591
SG,2006,0.357
SG,2007,0.3566
SG,2008,0.3484
SG,2009,0.3607
SG,2010,0.3636
SG,2011,0.3609
SG,2012,0.3614
SG,2013,0.3526
SG,2014,0.3446
SG,2015,0.3424
SG,2016,0.3464
SG,2017,0.3424
SG,2018,0.3416
SG,2019,0.3421
SG,2020,0.3392
SG,2021,0.3264
SG,2022,0.3393
SG,2023,0.3396
SG,2024,0.3422
SI,1980,0.4444
SI,1981,0.4444
SI,1982,0.4444
SI,1983,0.4444
SI,1984,0.4444
SI,1985,0.4444
SI,1986,0.4444
SI,1987,0.4444
SI,1988,0.4444
SI,1989,0.4444
SI,1990,0.4444
SI,1991,0.4444
SI,1992,0.4443
SI,1993,0.4435
SI,1994,0.4436
SI,1995,0.443
SI,1996,0.4428
SI,1997,0.4428
SI,1998,0.4427
SI,1999,0.4421
SI,2000,0.4427
SI,2001,0.4428
SI,2002,0.4426
SI,2003,0.4421
SI,2004,0.442
SI,2005,0.4419
SI,2006,0.4419
SI,2007,0.4419
SI,2008,0.442
SI,2009,0.4423
SI,2010,0.4422
SI,2011,0.4224
SI,2012,0.4011
SI,2013,0.3819
SI,2014,0.3674
SI,2015,0.3696
SI,2016,0.3693
SI,2017,0.3702
SI,2018,0.3701
SI,2019,0.3702
SI,2020,0.3701
SI,2021,0.3701
SI,2022,0.3701
SI,2023,0.3701
SI,2024,0.3701
SK,1980,0.4497
SK,1981,0.4497
SK,1982,0.4497
SK,1983,0.4497
SK,1984,0.4497
SK,1985,0.4498
SK,1986,0.4497
SK,1987,0.4497
SK,1988,0.4497
SK,1989,0.4497
SK,1990,0.4496
SK,1991,0.449
SK,1992,0.4496
SK,1993,0.4491
SK,1994,0.449
SK,1995,0.449
SK,1996,0.449
SK,1997,0.4489
SK,1998,0.4487
SK,1999,0.4484
SK,2000,0.4484
SK,2001,0.4477
SK,2002,0.4476
SK,2003,0.448
SK,2004,0.4464
SK,2005,0.4466
SK,2006,0.4464
SK,2007,0.4468
SK,2008,0.4475
SK,2009,0.4475
SK,2010,0.4457
SK,2011,0.4475
SK,2012,0.4456
SK,2013,0.4392
SK,2014,0.4342
SK,2015,0.4308
SK,2016,0.4327
SK,2017,0.4334
SK,2018,0.4332
SK,2019,0.4314
SK,2020,0.432
SK,2021,0.4313
SK,2022,0.4319
SK,2023,0.4319
SK,2024,0.4316
SL,1980,0.3426
SL,1981,0.3426
SL,1982,0.3428
SL,1983,0.3427
SL,1984,0.3427
SL,1985,0.3426
SL,1986,0.3426
SL,1987,0.3425
SL,1988,0.3427
SL,1989,0.3428
SL,1990,0.3428
SL,1991,0.3425
SL,1992,0.3426
SL,1993,0.3428
SL,1994,0.3427
SL,1995,0.3425
SL,1996,0.3427
SL,1997,0.3428
SL,1998,0.3425
SL,1999,0.3428
SL,2000,0.3428
SL,2001,0.3425
SL,2002,0.3427
SL,2003,0.3426
SL,2004,0.347
SL,2005,0.3507
SL,2006,0.3538
SL,2007,0.3569
SL,2008,0.3602
SL,2009,0.3624
SL,2010,0.3641
SL,2011,0.366
SL,2012,0.3646
SL,2013,0.363
SL,2014,0.362
SL,2015,0.3603
SL,2016,0.3576
SL,2017,0.3556
SL,2018,0.3528
SL,2019,0.3528
SL,2020,0.3528
SL,2021,0.3528
SL,2022,0.3528
SL,2023,0.3528
SL,2024,0.3528
SM,1980,0.3844
SM,1981,0.3843
SM,1982,0.3844
SM,1983,0.3842
SM,1984,0.3835
SM,1985,0.3832
SM,1986,0.3837
SM,1987,0.3839
SM,1988,0.384
SM,1989,0.3835
SM,1990,0.3838
SM,1991,0.3842
SM,1992,0.3828
SM,1993,0.3825
SM,1994,0.3814
SM,1995,0.3818
SM,1996,0.3816
SM,1997,0.3803
SM,1998,0.38
SM,1999,0.3798
SM,2000,0.3779
SM,2001,0.3794
SM,2002,0.3808
SM,2003,0.3804
SM,2004,0.3797
SM,2005,0.3787
SM,2006,0.3764
SM,2007,0.3761
SM,2008,0.3813
SM,2009,0.3824
SM,2010,0.3792
SM,2011,0.3796
SM,2012,0.3811
SM,2013,0.3807
SM,2014,0.3795
SM,2015,0.3799
SM,2016,0.3793
SM,2017,0.3788
SM,2018,0.379
SM,2019,0.3798
SM,2020,0.3802
SM,2021,0.378
SM,2022,0.3774
SM,2023,0.3775
SM,2024,0.3774
SN,1980,0.2598
SN,1981,0.2598
SN,1982,0.2599
SN,1983,0.2598
SN,1984,0.2599
SN,1985,0.2598
SN,1986,0.2597
SN,1987,0.2597
SN,1988,0.2597
SN,1989,0.2599
SN,1990,0.2597
SN,1991,0.2598
SN,1992,0.2698
SN,1993,0.3143
SN,1994,0.3368
SN,1995,0.3347
SN,1996,0.3328
SN,1997,0.3309
SN,1998,0.3292
SN,1999,0.327
SN,2000,0.3242
SN,2001,0.322
SN,2002,0.3301
SN,2003,0.3376
SN,2004,0.3482
SN,2005,0.3529
SN,2006,0.3523
SN,2007,0.3519
SN,2008,0.3516
SN,2009,0.3506
SN,2010,0.3502
SN,2011,0.3496
SN,2012,0.3492
SN,2013,0.3491
SN,2014,0.3491
SN,2015,0.3488
SN,2016,0.3483
SN,2017,0.3482
SN,2018,0.3482
SN,2019,0.3516
SN,2020,0.3543
SN,2021,0.3582
SN,2022,0.3582
SN,2023,0.3582
SN,2024,0.3582
SO,1980,0.273
SO,1981,0.2729
SO,1982,0.2729
SO,1983,0.2728
SO,1984,0.2727
SO,1985,0.2726
SO,1986,0.2726
SO,1987,0.2725
SO,1988,0.2718
SO,1989,0.271
SO,1990,0.2708
SO,1991,0.2705
SO,1992,0.2704
SO,1993,0.2834
SO,1994,0.3029
SO,1995,0.3039
SO,1996,0.3126
SO,1997,0.3179
SO,1998,0.325
SO,1999,0.3329
SO,2000,0.332
SO,2001,0.3305
SO,2002,0.3313
SO,2003,0.3316
SO,2004,0.3321
SO,2005,0.332
SO,2006,0.3315
SO,2007,0.3307
SO,2008,0.3306
SO,2009,0.3295
SO,2010,0.3301
SO,2011,0.3307
SO,2012,0.3308
SO,2013,0.33
SO,2014,0.3293
SO,2015,0.3294
SO,2016,0.3316
SO,2017,0.3339
SO,2018,0.3377
SO,2019,0.3441
SO,2020,0.3465
SO,2021,0.3455
SO,2022,0.347
SO,2023,0.347
SO,2024,0.347
SR,1980,0.2855
SR,1981,0.2876
SR,1982,0.2883
SR,1983,0.2854
SR,1984,0.2877
SR,1985,0.2889
SR,1986,0.2862
SR,1987,0.289
SR,1988,0.2885
SR,1989,0.2874
SR,1990,0.2865
SR,1991,0.2881
SR,1992,0.2848
SR,1993,0.2853
SR,1994,0.2885
SR,1995,0.2855
SR,1996,0.288
SR,1997,0.2859
SR,1998,0.2856
SR,1999,0.2876
SR,2000,0.2887
SR,2001,0.2702
SR,2002,0.272
SR,2003,0.2716
SR,2004,0.2786
SR,2005,0.2832
SR,2006,0.2933
SR,2007,0.2723
SR,2008,0.2915
SR,2009,0.2997
SR,2010,0.2991
SR,2011,0.3072
SR,2012,0.3104
SR,2013,0.3057
SR,2014,0.311
SR,2015,0.3133
SR,2016,0.3129
SR,2017,0.3123
SR,2018,0.3101
SR,2019,0.3148
SR,2020,0.3041
SR,2021,0.3116
SR,2022,0.3165
SR,2023,0.3175
SR,2024,0.3173
SS,1980,0.3345
SS,1981,0.334
SS,1982,0.3341
SS,1983,0.3343
SS,1984,0.3345
SS,1985,0.3341
SS,1986,0.3344
SS,1987,0.3344
SS,1988,0.3339
SS,1989,0.334
SS,1990,0.3341
SS,1991,0.3341
SS,1992,0.3342
SS,1993,0.3341
SS,1994,0.3343
SS,1995,0.3344
SS,1996,0.3344
SS,1997,0.3344
SS,1998,0.3343
SS,1999,0.334
SS,2000,0.3342
SS,2001,0.3341
SS,2002,0.3343
SS,2003,0.3342
SS,2004,0.3342
SS,2005,0.334
SS,2006,0.334
SS,2007,0.3343
SS,2008,0.3343
SS,2009,0.3342
SS,2010,0.3336
SS,2011,0.3334
SS,2012,0.3332
SS,2013,0.3329
SS,2014,0.3326
SS,2015,0.3322
SS,2016,0.3317
SS,2017,0.3319
SS,2018,0.3318
SS,2019,0.3318
SS,2020,0.3318
SS,2021,0.3317
SS,2022,0.3317
SS,2023,0.3318
SS,2024,0.3318
ST,1980,0.3715
ST,1981,0.3714
ST,1982,0.3715
ST,1983,0.3715
ST,1984,0.3714
ST,1985,0.3714
ST,1986,0.3715
ST,1987,0.3715
ST,1988,0.3714
ST,1989,0.3714
ST,1990,0.3715
ST,1991,0.3714
ST,1992,0.3714
ST,1993,0.3716
ST,1994,0.3715
ST,1995,0.3715
ST,1996,0.3714
ST,1997,0.3715
ST,1998,0.3715
ST,1999,0.3715
ST,2000,0.3715
ST,2001,0.3716
ST,2002,0.3716
ST,2003,0.3716
ST,2004,0.3717
ST,2005,0.3718
ST,2006,0.3719
ST,2007,0.3719
ST,2008,0.372
ST,2009,0.372
ST,2010,0.372
ST,2011,0.3701
ST,2012,0.3672
ST,2013,0.3629
ST,2014,0.3575
ST,2015,0.3513
ST,2016,0.3424
ST,2017,0.3296
ST,2018,0.3296
ST,2019,0.3296
ST,2020,0.3296
ST,2021,0.3297
ST,2022,0.3296
ST,2023,0.3295
ST,2024,0.3295
SV,1980,0.3237
SV,1981,0.3241
SV,1982,0.324
SV,1983,0.324
SV,1984,0.3238
SV,1985,0.3241
SV,1986,0.3238
SV,1987,0.3241
SV,1988,0.324
SV,1989,0.3239
SV,1990,0.3238
SV,1991,0.3239
SV,1992,0.3237
SV,1993,0.3238
SV,1994,0.3238
SV,1995,0.3241
SV,1996,0.324
SV,1997,0.3237
SV,1998,0.3239
SV,1999,0.324
SV,2000,0.3239
SV,2001,0.3239
SV,2002,0.3293
SV,2003,0.3316
SV,2004,0.3267
SV,2005,0.3225
SV,2006,0.3312
SV,2007,0.322
SV,2008,0.3266
SV,2009,0.3301
SV,2010,0.3482
SV,2011,0.3515
SV,2012,0.354
SV,2013,0.3143
SV,2014,0.3195
SV,2015,0.3516
SV,2016,0.3368
SV,2017,0.3628
SV,2018,0.3623
SV,2019,0.3602
SV,2020,0.3465
SV,2021,0.3644
SV,2022,0.3656
SV,2023,0.3616
SV,2024,0.3616
SX,1980,0.2743
SX,1981,0.2747
SX,1982,0.2752
SX,1983,0.2755
SX,1984,0.2763
SX,1985,0.2768
SX,1986,0.2774
SX,1987,0.278
SX,1988,0.2782
SX,1989,0.276
SX,1990,0.2769
SX,1991,0.2796
SX,1992,0.2802
SX,1993,0.2809
SX,1994,0.2829
SX,1995,0.2904
SX,1996,0.2913
SX,1997,0.2928
SX,1998,0.294
SX,1999,0.2951
SX,2000,0.2959
SX,2001,0.2972
SX,2002,0.2979
SX,2003,0.3001
SX,2004,0.3026
SX,2005,0.3038
SX,2006,0.3053
SX,2007,0.306
SX,2008,0.3076
SX,2009,0.3086
SX,2010,0.3092
SX,2011,0.3119
SX,2012,0.315
SX,2013,0.3181
SX,2014,0.3202
SX,2015,0.3232
SX,2016,0.3268
SX,2017,0.3297
SX,2018,0.3324
SX,2019,0.3356
SX,2020,0.3396
SX,2021,0.339
SX,2022,0.3393
SX,2023,0.3397
SX,2024,0.3396
SY,1980,0.3034
SY,1981,0.3033
SY,1982,0.303
SY,1983,0.3032
SY,1984,0.3032
SY,1985,0.3033
SY,1986,0.3034
SY,1987,0.3031
SY,1988,0.3033
SY,1989,0.3034
SY,1990,0.3031
SY,1991,0.3033
SY,1992,0.3031
SY,1993,0.3033
SY,1994,0.3032
SY,1995,0.3031
SY,1996,0.3032
SY,1997,0.3024
SY,1998,0.3022
SY,1999,0.2994
SY,2000,0.2977
SY,2001,0.2973
SY,2002,0.2966
SY,2003,0.2954
SY,2004,0.2935
SY,2005,0.2936
SY,2006,0.2935
SY,2007,0.2938
SY,2008,0.2938
SY,2009,0.2939
SY,2010,0.2935
SY,2011,0.2939
SY,2012,0.2935
SY,2013,0.2939
SY,2014,0.2937
SY,2015,0.2936
SY,2016,0.2939
SY,2017,0.2937
SY,2018,0.2937
SY,2019,0.2938
SY,2020,0.2937
SY,2021,0.2936
SY,2022,0.2936
SY,2023,0.2938
SY,2024,0.2936
SZ,1980,0.2542
SZ,1981,0.254
SZ,1982,0.254
SZ,1983,0.2541
SZ,1984,0.2541
SZ,1985,0.2542
SZ,1986,0.254
SZ,1987,0.2542
SZ,1988,0.254
SZ,1989,0.2542
SZ,1990,0.2541
SZ,1991,0.2541
SZ,1992,0.2541
SZ,1993,0.2541
SZ,1994,0.2542
SZ,1995,0.2549
SZ,1996,0.2553
SZ,1997,0.2558
SZ,1998,0.2572
SZ,1999,0.258
SZ,2000,0.2583
SZ,2001,0.259
SZ,2002,0.2595
SZ,2003,0.2608
SZ,2004,0.2613
SZ,2005,0.2631
SZ,2006,0.2645
SZ,2007,0.2655
SZ,2008,0.2672
SZ,2009,0.2687
SZ,2010,0.2678
SZ,2011,0.2671
SZ,2012,0.2654
SZ,2013,0.2443
SZ,2014,0.2431
SZ,2015,0.2388
SZ,2016,0.2375
SZ,2017,0.2381
SZ,2018,0.239
SZ,2019,0.2379
SZ,2020,0.2382
SZ,2021,0.239
SZ,2022,0.2365
SZ,2023,0.237
SZ,2024,0.237
TC,1980,0.2745
TC,1981,0.2747
TC,1982,0.2751
TC,1983,0.2757
TC,1984,0.2762
TC,1985,0.2765
TC,1986,0.2775
TC,1987,0.278
TC,1988,0.2781
TC,1989,0.2758
TC,1990,0.2771
TC,1991,0.2794
TC,1992,0.2802
TC,1993,0.2812
TC,1994,0.2827
TC,1995,0.2904
TC,1996,0.2912
TC,1997,0.2927
TC,1998,0.2943
TC,1999,0.2951
TC,2000,0.2958
TC,2001,0.2973
TC,2002,0.2981
TC,2003,0.3001
TC,2004,0.3027
TC,2005,0.3038
TC,2006,0.3051
TC,2007,0.3061
TC,2008,0.3076
TC,2009,0.3087
TC,2010,0.3091
TC,2011,0.3119
TC,2012,0.3153
TC,2013,0.3181
TC,2014,0.3203
TC,2015,0.3233
TC,2016,0.327
TC,2017,0.3297
TC,2018,0.3326
TC,2019,0.3356
TC,2020,0.3394
TC,2021,0.3386
TC,2022,0.3391
TC,2023,0.3392
TC,2024,0.339
TD,1980,0.3498
TD,1981,0.3499
TD,1982,0.3499
TD,1983,0.3499
TD,1984,0.3499
TD,1985,0.3499
TD,1986,0.3497
TD,1987,0.3496
TD,1988,0.3497
TD,1989,0.3497
TD,1990,0.3498
TD,1991,0.3497
TD,1992,0.3498
TD,1993,0.3497
TD,1994,0.3498
TD,1995,0.3498
TD,1996,0.3496
TD,1997,0.3497
TD,1998,0.3498
